dt,sensor,tmp,hum,press
2016-06-28 13:00:00,sensor_2,30.2593888889,59.1351388889,101635.716472
2016-06-28 13:00:00,sensor_3,27.9688333333,67.3397222222,101549.34375
2016-06-28 13:00:00,sensor_4,27.5570555556,69.1203888889,101517.050889
2016-06-28 14:00:00,sensor_0,35.8999166667,55.0451666667,101318.989472
2016-06-28 14:00:00,sensor_2,32.7209444444,52.5389166667,101539.35375
2016-06-28 14:00:00,sensor_3,30.5163611111,59.4449722222,101448.80675
2016-06-28 14:00:00,sensor_4,32.7225,52.6611944444,101417.643444
2016-06-28 15:00:00,sensor_0,35.138,56.4407222222,101270.769861
2016-06-28 15:00:00,sensor_2,33.44025,50.2693888889,101491.719472
2016-06-28 15:00:00,sensor_3,31.0775833333,56.7558611111,101400.374778
2016-06-28 15:00:00,sensor_4,31.5313888889,55.7015,101366.804472
2016-06-28 16:00:00,sensor_0,33.6626388889,60.8358888889,101208.560222
2016-06-28 16:00:00,sensor_2,32.3386111111,53.5230555556,101428.16975
2016-06-28 16:00:00,sensor_3,30.8778333333,57.2971666667,101337.210944
2016-06-28 16:00:00,sensor_4,29.5229444444,62.5984444444,101304.131361
2016-06-28 17:00:00,sensor_0,30.4165833333,73.6158611111,101208.299944
2016-06-28 17:00:00,sensor_2,30.9816388889,56.986,101432.479278
2016-06-28 17:00:00,sensor_3,29.4800557103,61.6818662953,101342.78337
2016-06-28 17:00:00,sensor_4,27.67225,69.4796666667,101310.586778
2016-06-28 18:00:00,sensor_0,29.3149444444,86.6152222222,101217.760417
2016-06-28 18:00:00,sensor_2,29.00525,64.0066666667,101423.48025
2016-06-28 18:00:00,sensor_3,28.59875,65.7088611111,101336.633083
2016-06-28 18:00:00,sensor_4,26.7321111111,74.5020555556,101299.184889
2016-06-28 19:00:00,sensor_0,29.6455833333,76.7671388889,101218.360056
2016-06-28 19:00:00,sensor_2,27.7748055556,68.0287222222,101395.401806
2016-06-28 19:00:00,sensor_3,28.0267222222,67.5580555556,101310.198222
2016-06-28 19:00:00,sensor_4,25.7545833333,78.4104444444,101273.3125
2016-06-28 20:00:00,sensor_0,29.9831111111,73.5784444444,101190.95825
2016-06-28 20:00:00,sensor_2,26.8368888889,72.4490277778,101386.794972
2016-06-28 20:00:00,sensor_3,27.5557777778,70.3978611111,101297.815833
2016-06-28 20:00:00,sensor_4,25.1561388889,82.3669722222,101263.064889
2016-06-28 21:00:00,sensor_0,30.3295555556,72.4328333333,101128.823389
2016-06-28 21:00:00,sensor_2,26.5991388889,73.4169722222,101425.059222
2016-06-28 21:00:00,sensor_3,27.3433333333,71.1381944444,101335.738361
2016-06-28 21:00:00,sensor_4,25.3029722222,81.5882777778,101301.859167
2016-06-28 22:00:00,sensor_0,29.4294444444,75.2144444444,101137.626472
2016-06-28 22:00:00,sensor_2,26.6305277778,73.9209166667,101438.091861
2016-06-28 22:00:00,sensor_3,27.6858055556,70.5484166667,101344.594056
2016-06-28 22:00:00,sensor_4,25.8706666667,79.0774166667,101316.198139
2016-06-28 23:00:00,sensor_0,29.70475,73.7539444444,101148.614944
2016-06-28 23:00:00,sensor_2,26.0936388889,74.2193333333,101435.870278
2016-06-28 23:00:00,sensor_3,27.4313888889,68.803,101339.76825
2016-06-28 23:00:00,sensor_4,25.2341111111,78.26975,101312.060778
2016-06-29 00:00:00,sensor_0,29.0217222222,74.5390555556,101126.718194
2016-06-29 00:00:00,sensor_2,25.4495555556,73.03525,101423.048167
2016-06-29 00:00:00,sensor_3,27.0858055556,68.0488333333,101323.395194
2016-06-29 00:00:00,sensor_4,24.5720277778,78.3416388889,101296.332806
2016-06-29 01:00:00,sensor_0,28.8044722222,74.3569444444,101144.205
2016-06-29 01:00:00,sensor_2,25.3438888889,74.3998611111,101358.315167
2016-06-29 01:00:00,sensor_3,26.9811944444,68.9728055556,101262.716167
2016-06-29 01:00:00,sensor_4,24.8918055556,77.6885,101235.835889
2016-06-29 02:00:00,sensor_0,31.2904444444,65.9264722222,101189.148278
2016-06-29 02:00:00,sensor_2,25.3582222222,74.8985555556,101357.994611
2016-06-29 02:00:00,sensor_3,26.9941388889,68.9129444444,101258.174833
2016-06-29 02:00:00,sensor_4,24.8772777778,77.9371388889,101234.209333
2016-06-29 03:00:00,sensor_0,35.2424722222,53.9505277778,101219.149278
2016-06-29 03:00:00,sensor_2,25.0314166667,75.9048333333,101374.539361
2016-06-29 03:00:00,sensor_3,26.3766111111,70.3085277778,101275.863389
2016-06-29 03:00:00,sensor_4,24.0117222222,82.0836944444,101250.187833
2016-06-29 04:00:00,sensor_0,39.8750833333,42.6612777778,101238.040472
2016-06-29 04:00:00,sensor_2,24.9918888889,74.9690555556,101364.543833
2016-06-29 04:00:00,sensor_3,26.1551111111,70.1899166667,101263.9105
2016-06-29 04:00:00,sensor_4,23.705,82.1105833333,101240.854139
2016-06-29 05:00:00,sensor_0,39.3381944444,42.7654166667,101232.20175
2016-06-29 05:00:00,sensor_2,24.5252777778,75.3038333333,101365.368417
2016-06-29 05:00:00,sensor_3,25.7941111111,70.0238611111,101265.044278
2016-06-29 05:00:00,sensor_4,23.1203611111,83.4353333333,101244.931806
2016-06-29 06:00:00,sensor_0,39.4932222222,41.2725833333,101205.547639
2016-06-29 06:00:00,sensor_2,24.8416388889,74.6228611111,101412.885583
2016-06-29 06:00:00,sensor_3,25.7827777778,70.4470833333,101309.87275
2016-06-29 06:00:00,sensor_4,23.1868333333,83.5506388889,101290.163972
2016-06-29 07:00:00,sensor_0,43.407,35.3525833333,101191.999278
2016-06-29 07:00:00,sensor_2,29.1798333333,59.4023611111,101443.263278
2016-06-29 07:00:00,sensor_3,25.7520277778,70.3551944444,101346.063944
2016-06-29 07:00:00,sensor_4,23.3376388889,82.2428888889,101328.286056
2016-06-29 08:00:00,sensor_0,44.499,32.3013611111,101139.365306
2016-06-29 08:00:00,sensor_2,35.2951666667,43.5583055556,101455.116806
2016-06-29 08:00:00,sensor_3,26.39625,67.4469722222,101366.021556
2016-06-29 08:00:00,sensor_4,25.1963055556,73.7583333333,101347.335222
2016-06-29 09:00:00,sensor_0,43.144893617,32.5923404255,101110.063156
2016-06-29 09:00:00,sensor_2,39.0173611111,35.5598055556,101463.527389
2016-06-29 09:00:00,sensor_3,27.2843055556,63.4127777778,101381.292583
2016-06-29 09:00:00,sensor_4,28.1021388889,61.21725,101361.565722
2016-06-29 10:00:00,sensor_2,36.14075,40.0178611111,101434.082833
2016-06-29 10:00:00,sensor_3,28.9841388889,56.6482777778,101351.674417
2016-06-29 10:00:00,sensor_4,29.8218611111,54.0792222222,101333.235083
2016-06-29 11:00:00,sensor_2,37.0937777778,38.8237777778,101426.428528
2016-06-29 11:00:00,sensor_3,29.3583577713,54.5090909091,101345.24912
2016-06-29 11:00:00,sensor_4,31.6601666667,48.5827222222,101322.793222
2016-06-29 12:00:00,sensor_2,33.7445014245,45.406039886,101393.605584
2016-06-29 12:00:00,sensor_3,30.4688333333,49.7209166667,101303.02075
2016-06-29 12:00:00,sensor_4,36.2938636364,36.7303693182,101276.332955
2016-06-29 13:00:00,sensor_0,30.2198507463,50.7511940299,101133.285672
2016-06-29 13:00:00,sensor_2,32.5596666667,46.9773611111,101361.085639
2016-06-29 13:00:00,sensor_3,33.4460833333,40.9835,101264.319472
2016-06-29 13:00:00,sensor_4,37.2591388889,33.3719166667,101233.421972
2016-06-29 14:00:00,sensor_0,32.5007777778,44.1283888889,101157.654972
2016-06-29 14:00:00,sensor_2,32.1844722222,47.6272222222,101346.488806
2016-06-29 14:00:00,sensor_3,35.7711666667,32.5807777778,101245.745528
2016-06-29 14:00:00,sensor_4,35.7234722222,32.9166111111,101215.1385
2016-06-29 15:00:00,sensor_0,31.9943611111,45.3767777778,101228.788778
2016-06-29 15:00:00,sensor_2,32.6045,44.0773333333,101345.393083
2016-06-29 15:00:00,sensor_3,35.2868333333,29.8766388889,101247.072306
2016-06-29 15:00:00,sensor_4,33.1240833333,34.3904444444,101212.229889
2016-06-29 16:00:00,sensor_0,30.6580277778,48.3556388889,101294.402222
2016-06-29 16:00:00,sensor_2,32.1533888889,43.3673611111,101341.138722
2016-06-29 16:00:00,sensor_3,36.9034166667,26.3111944444,101238.999194
2016-06-29 16:00:00,sensor_4,34.6083888889,30.5199444444,101203.5095
2016-06-29 17:00:00,sensor_0,30.4016388889,49.5451666667,101343.266639
2016-06-29 17:00:00,sensor_2,31.3588611111,44.5858611111,101317.868
2016-06-29 17:00:00,sensor_3,36.8343888889,24.93675,101211.2245
2016-06-29 17:00:00,sensor_4,35.4813333333,28.2337222222,101174.212167
2016-06-29 18:00:00,sensor_0,29.8276666667,51.0718333333,101351.026944
2016-06-29 18:00:00,sensor_2,30.5605555556,44.5488611111,101338.194278
2016-06-29 18:00:00,sensor_3,33.4829722222,32.51325,101239.670361
2016-06-29 18:00:00,sensor_4,32.4654444444,36.5200277778,101191.348389
2016-06-29 19:00:00,sensor_0,29.3839166667,52.8419722222,101359.852361
2016-06-29 19:00:00,sensor_2,29.9473055556,43.9886944444,101390.808944
2016-06-29 19:00:00,sensor_3,32.0190833333,35.29,101294.207722
2016-06-29 19:00:00,sensor_4,30.9867222222,39.1181388889,101237.822583
2016-06-29 20:00:00,sensor_0,29.1581388889,54.0025277778,101377.475
2016-06-29 20:00:00,sensor_2,29.0193611111,44.5030833333,101435.407278
2016-06-29 20:00:00,sensor_3,30.8890277778,36.9384166667,101338.6705
2016-06-29 20:00:00,sensor_4,28.6369444444,44.1731666667,101282.7355
2016-06-29 21:00:00,sensor_0,28.9850277778,55.5946111111,101401.181944
2016-06-29 21:00:00,sensor_2,28.2201111111,45.7108888889,101508.99525
2016-06-29 21:00:00,sensor_3,30.0966388889,38.9021666667,101413.463528
2016-06-29 21:00:00,sensor_4,27.4523055556,47.3149722222,101357.922028
2016-06-29 22:00:00,sensor_0,28.6209722222,56.9906388889,101437.145667
2016-06-29 22:00:00,sensor_2,27.4845555556,48.9348611111,101574.687667
2016-06-29 22:00:00,sensor_3,29.4848055556,40.4792777778,101483.259639
2016-06-29 22:00:00,sensor_4,26.5636666667,50.1472777778,101424.440611
2016-06-29 23:00:00,sensor_0,27.9991388889,58.6455277778,101492.21675
2016-06-29 23:00:00,sensor_2,26.7893055556,50.0148888889,101610.856778
2016-06-29 23:00:00,sensor_3,28.8988055556,42.0728333333,101516.456861
2016-06-29 23:00:00,sensor_4,25.9505,53.0903611111,101457.387389
2016-06-30 00:00:00,sensor_0,29.5425833333,54.02325,101556.792833
2016-06-30 00:00:00,sensor_2,26.1689166667,52.1218611111,101627.926333
2016-06-30 00:00:00,sensor_3,28.2280277778,43.9419444444,101531.228861
2016-06-30 00:00:00,sensor_4,25.2856111111,55.2591111111,101476.409972
2016-06-30 01:00:00,sensor_0,34.0576388889,42.7734722222,101586.808806
2016-06-30 01:00:00,sensor_2,25.54225,54.3783611111,101628.2205
2016-06-30 01:00:00,sensor_3,27.7174722222,45.8146388889,101534.58775
2016-06-30 01:00:00,sensor_4,24.4945555556,57.6822777778,101478.373194
2016-06-30 02:00:00,sensor_0,37.5953055556,36.4973888889,101598.856611
2016-06-30 02:00:00,sensor_2,25.1749722222,56.7231666667,101651.340694
2016-06-30 02:00:00,sensor_3,27.585,46.8221944444,101557.596139
2016-06-30 02:00:00,sensor_4,24.3883055556,58.8639444444,101504.549028
2016-06-30 03:00:00,sensor_0,41.7209722222,29.7927777778,101605.386194
2016-06-30 03:00:00,sensor_2,24.6848888889,60.5304444444,101677.583944
2016-06-30 03:00:00,sensor_3,26.8899722222,49.6178888889,101585.857361
2016-06-30 03:00:00,sensor_4,23.6680277778,62.1884444444,101532.221611
2016-06-30 04:00:00,sensor_0,45.2226388889,25.2622777778,101626.118444
2016-06-30 04:00:00,sensor_2,24.3410833333,61.4294444444,101715.02175
2016-06-30 04:00:00,sensor_3,26.6611388889,50.7163888889,101623.947194
2016-06-30 04:00:00,sensor_4,23.1162777778,64.9309444444,101570.331278
2016-06-30 05:00:00,sensor_0,46.3972222222,23.5982777778,101618.237944
2016-06-30 05:00:00,sensor_2,24.0118888889,60.9632222222,101774.237972
2016-06-30 05:00:00,sensor_3,26.1814722222,51.3741666667,101684.085083
2016-06-30 05:00:00,sensor_4,22.7089722222,64.8996388889,101625.050917
2016-06-30 06:00:00,sensor_0,46.5038055556,22.8496666667,101602.448194
2016-06-30 06:00:00,sensor_2,24.7157222222,58.3105555556,101837.775361
2016-06-30 06:00:00,sensor_3,25.8836666667,52.0516388889,101745.142028
2016-06-30 06:00:00,sensor_4,22.9330277778,63.9155277778,101689.399722
2016-06-30 07:00:00,sensor_0,43.7703888889,25.8708888889,101571.438361
2016-06-30 07:00:00,sensor_2,30.64675,42.1098333333,101844.652694
2016-06-30 07:00:00,sensor_3,25.6485555556,52.2777777778,101758.768778
2016-06-30 07:00:00,sensor_4,23.0508611111,62.8268055556,101702.576167
2016-06-30 08:00:00,sensor_0,40.5150555556,28.1851944444,101524.604222
2016-06-30 08:00:00,sensor_2,33.8516944444,35.5103888889,101855.456111
2016-06-30 08:00:00,sensor_3,26.7088611111,49.0918333333,101768.772333
2016-06-30 08:00:00,sensor_4,25.0820833333,55.06475,101717.506778
2016-06-30 09:00:00,sensor_0,40.3245,27.797,101491.739778
2016-06-30 09:00:00,sensor_2,40.1246944444,26.5709722222,101856.643139
2016-06-30 09:00:00,sensor_3,27.8229722222,44.6608333333,101772.120667
2016-06-30 09:00:00,sensor_4,28.8245833333,42.8929166667,101722.145694
2016-06-30 10:00:00,sensor_0,38.5130833333,31.1965277778,101450.713694
2016-06-30 10:00:00,sensor_2,42.58075,24.0902222222,101876.249806
2016-06-30 10:00:00,sensor_3,28.9616111111,40.2073888889,101791.571889
2016-06-30 10:00:00,sensor_4,34.2060277778,31.5603888889,101741.043861
2016-06-30 11:00:00,sensor_0,35.0785,40.6286666667,101473.007
2016-06-30 11:00:00,sensor_2,39.9535,27.3453611111,101867.234861
2016-06-30 11:00:00,sensor_3,30.0128888889,37.4605277778,101785.806556
2016-06-30 11:00:00,sensor_4,38.6968611111,24.5103055556,101731.223361
2016-06-30 12:00:00,sensor_0,33.6674444444,46.3548333333,101493.048194
2016-06-30 12:00:00,sensor_2,34.8561666667,33.5272222222,101852.040806
2016-06-30 12:00:00,sensor_3,31.3168611111,34.1900555556,101769.445667
2016-06-30 12:00:00,sensor_4,37.8216666667,25.0333611111,101709.124972
2016-06-30 13:00:00,sensor_0,33.5874722222,46.8535277778,101504.654444
2016-06-30 13:00:00,sensor_2,33.0951111111,39.8621388889,101826.258806
2016-06-30 13:00:00,sensor_3,34.3730277778,30.29425,101734.978472
2016-06-30 13:00:00,sensor_4,39.10725,24.4856111111,101679.725306
2016-06-30 14:00:00,sensor_0,33.1986666667,49.7674444444,101512.155556
2016-06-30 14:00:00,sensor_2,33.0044444444,38.9178611111,101785.409
2016-06-30 14:00:00,sensor_3,37.3575,24.4630833333,101688.858611
2016-06-30 14:00:00,sensor_4,38.0661111111,24.6186388889,101636.533222
2016-06-30 15:00:00,sensor_0,32.5081944444,53.3822222222,101546.690028
2016-06-30 15:00:00,sensor_2,32.8983611111,38.5980833333,101751.656361
2016-06-30 15:00:00,sensor_3,38.8191944444,22.4265833333,101647.586917
2016-06-30 15:00:00,sensor_4,35.18125,28.7663333333,101599.833917
2016-06-30 16:00:00,sensor_0,31.6968055556,55.7286666667,101592.492806
2016-06-30 16:00:00,sensor_2,32.1735277778,39.8293333333,101726.885528
2016-06-30 16:00:00,sensor_3,39.3708333333,22.8568888889,101617.654056
2016-06-30 16:00:00,sensor_4,36.6041388889,27.7448333333,101563.896639
2016-06-30 17:00:00,sensor_0,31.0948888889,56.0453611111,101582.733417
2016-06-30 17:00:00,sensor_2,31.3734722222,43.0438611111,101758.971833
2016-06-30 17:00:00,sensor_3,36.0549444444,30.8294722222,101659.824444
2016-06-30 17:00:00,sensor_4,33.84,35.9172222222,101596.921556
2016-06-30 18:00:00,sensor_0,31.3890555556,53.3967777778,101590.795
2016-06-30 18:00:00,sensor_2,30.7079166667,45.3236111111,101771.659306
2016-06-30 18:00:00,sensor_3,33.3463055556,36.7728611111,101681.265917
2016-06-30 18:00:00,sensor_4,32.8123611111,38.9931666667,101610.522972
2016-06-30 19:00:00,sensor_0,30.5903611111,55.3479722222,101622.539889
2016-06-30 19:00:00,sensor_2,30.1990277778,46.6699444444,101777.938528
2016-06-30 19:00:00,sensor_3,32.6700555556,38.2564444444,101688.298861
2016-06-30 19:00:00,sensor_4,30.4881944444,44.6350833333,101621.664472
2016-06-30 20:00:00,sensor_0,30.5371944444,50.9861944444,101589.943694
2016-06-30 20:00:00,sensor_2,29.7352222222,49.7752777778,101784.788778
2016-06-30 20:00:00,sensor_3,31.5564166667,45.3345555556,101699.972083
2016-06-30 20:00:00,sensor_4,29.4597222222,50.2455277778,101629.436556
2016-06-30 21:00:00,sensor_0,30.5758611111,50.9324722222,101558.350889
2016-06-30 21:00:00,sensor_2,28.6962777778,53.7006666667,101833.4345
2016-06-30 21:00:00,sensor_3,30.23325,50.6811666667,101750.4655
2016-06-30 21:00:00,sensor_4,28.5486944444,53.8133333333,101675.415861
2016-06-30 22:00:00,sensor_0,30.7110833333,52.5957222222,101565.136306
2016-06-30 22:00:00,sensor_2,28.1753333333,56.2739722222,101866.296944
2016-06-30 22:00:00,sensor_3,30.0063888889,49.8044444444,101778.780611
2016-06-30 22:00:00,sensor_4,27.8714722222,56.7678055556,101708.248861
2016-06-30 23:00:00,sensor_0,30.2540555556,56.2193888889,101559.642722
2016-06-30 23:00:00,sensor_2,27.7638333333,57.06175,101854.159056
2016-06-30 23:00:00,sensor_3,29.8744444444,47.3989166667,101765.181389
2016-06-30 23:00:00,sensor_4,27.3313888889,56.9866666667,101698.642972
2016-07-01 00:00:00,sensor_0,31.6081111111,54.8433333333,101579.510778
2016-07-01 00:00:00,sensor_2,27.1789166667,58.1754722222,101869.394556
2016-07-01 00:00:00,sensor_3,29.7865555556,46.4368055556,101778.271667
2016-07-01 00:00:00,sensor_4,27.1351666667,56.7631666667,101713.582139
2016-07-01 01:00:00,sensor_0,33.5334166667,54.5109722222,101583.819778
2016-07-01 01:00:00,sensor_2,26.9287777778,57.0637222222,101889.276417
2016-07-01 01:00:00,sensor_3,29.3835,46.4950277778,101797.826917
2016-07-01 01:00:00,sensor_4,26.8073055556,55.7424444444,101739.092806
2016-07-01 02:00:00,sensor_0,36.7331666667,50.0045555556,101564.504472
2016-07-01 02:00:00,sensor_2,26.4594166667,55.1156388889,101848.976306
2016-07-01 02:00:00,sensor_3,28.8108888889,43.9416388889,101756.2125
2016-07-01 02:00:00,sensor_4,26.3291944444,52.7897222222,101699.765278
2016-07-01 03:00:00,sensor_0,41.5485,40.3967222222,101541.546694
2016-07-01 03:00:00,sensor_2,25.7975277778,56.7316111111,101824.598306
2016-07-01 03:00:00,sensor_3,28.3426666667,46.0895833333,101731.110278
2016-07-01 03:00:00,sensor_4,25.9823333333,54.2721666667,101675.689583
2016-07-01 04:00:00,sensor_0,39.2628333333,44.9187222222,101485.434194
2016-07-01 04:00:00,sensor_2,25.3785833333,61.5334166667,101833.681833
2016-07-01 04:00:00,sensor_3,27.8792222222,49.7764444444,101740.309556
2016-07-01 04:00:00,sensor_4,25.6913333333,58.6403055556,101684.968389
2016-07-01 05:00:00,sensor_0,38.3632777778,47.5495555556,101464.602
2016-07-01 05:00:00,sensor_2,25.1674444444,62.6593055556,101833.14475
2016-07-01 05:00:00,sensor_3,27.70675,52.1697777778,101743.570472
2016-07-01 05:00:00,sensor_4,25.7386666667,60.1220555556,101684.873444
2016-07-01 06:00:00,sensor_0,37.7371111111,49.1382222222,101422.91325
2016-07-01 06:00:00,sensor_2,26.7396111111,59.669,101846.918306
2016-07-01 06:00:00,sensor_3,27.8261388889,54.8003055556,101756.552583
2016-07-01 06:00:00,sensor_4,26.2918055556,60.8079722222,101698.349778
2016-07-01 07:00:00,sensor_0,36.37675,53.5181944444,101379.954278
2016-07-01 07:00:00,sensor_2,29.9593888889,54.7275833333,101839.298972
2016-07-01 07:00:00,sensor_3,28.5107222222,57.95925,101749.087972
2016-07-01 07:00:00,sensor_4,27.7609166667,61.4858611111,101691.261083
2016-07-01 08:00:00,sensor_0,36.0218611111,56.4478888889,101309.751694
2016-07-01 08:00:00,sensor_2,35.7281111111,43.0714444444,101812.698278
2016-07-01 08:00:00,sensor_3,29.3383055556,57.2200277778,101725.990444
2016-07-01 08:00:00,sensor_4,30.5009444444,54.5728333333,101669.256389
2016-07-01 09:00:00,sensor_0,33.8614444444,64.13525,101187.87125
2016-07-01 09:00:00,sensor_2,36.5174166667,42.074,101773.77175
2016-07-01 09:00:00,sensor_3,30.1884166667,55.5974166667,101691.54625
2016-07-01 09:00:00,sensor_4,33.3245555556,47.6078055556,101631.650306
2016-07-01 10:00:00,sensor_0,33.0926944444,63.9405277778,101098.199083
2016-07-01 10:00:00,sensor_2,36.8297222222,40.7090555556,101719.481028
2016-07-01 10:00:00,sensor_3,31.3141944444,52.7247222222,101631.039944
2016-07-01 10:00:00,sensor_4,32.91825,48.9367222222,101576.342944
2016-07-01 11:00:00,sensor_0,30.9290277778,64.6900277778,101068.208167
2016-07-01 11:00:00,sensor_2,36.3130555556,42.6526944444,101709.01725
2016-07-01 11:00:00,sensor_3,31.9634444444,52.1043888889,101620.585556
2016-07-01 11:00:00,sensor_4,32.6660555556,50.8388888889,101565.963472
2016-07-01 12:00:00,sensor_0,29.579,76.6818333333,101136.508361
2016-07-01 12:00:00,sensor_2,35.51975,44.4666944444,101653.237194
2016-07-01 12:00:00,sensor_3,32.6013055556,50.2851944444,101564.425389
2016-07-01 12:00:00,sensor_4,32.5848055556,51.3796944444,101512.909361
2016-07-01 13:00:00,sensor_0,31.1325555556,70.1186944444,101131.9995
2016-07-01 13:00:00,sensor_2,34.6354166667,47.6716944444,101610.647917
2016-07-01 13:00:00,sensor_3,32.2923055556,52.5071944444,101525.083361
2016-07-01 13:00:00,sensor_4,31.7679444444,55.3455277778,101471.465222
2016-07-01 14:00:00,sensor_0,29.6438611111,77.9095833333,101106.750111
2016-07-01 14:00:00,sensor_2,34.1376388889,50.1548055556,101517.089667
2016-07-01 14:00:00,sensor_3,32.7903333333,52.7706111111,101430.655222
2016-07-01 14:00:00,sensor_4,31.3596944444,58.5143055556,101380.363472
2016-07-01 15:00:00,sensor_0,29.9079166667,74.8161944444,101109.054889
2016-07-01 15:00:00,sensor_2,32.5640833333,55.3008611111,101417.473056
2016-07-01 15:00:00,sensor_3,31.3854166667,58.2220555556,101334.161194
2016-07-01 15:00:00,sensor_4,29.4343333333,66.5529722222,101283.177167
2016-07-01 16:00:00,sensor_0,29.1133055556,74.5620555556,101176.056667
2016-07-01 16:00:00,sensor_2,31.7404166667,53.9063333333,101324.06175
2016-07-01 16:00:00,sensor_3,30.992,54.9796944444,101242.613944
2016-07-01 16:00:00,sensor_4,29.3325833333,61.7193888889,101192.083611
2016-07-01 17:00:00,sensor_0,30.6026944444,69.4330277778,101107.83225
2016-07-01 17:00:00,sensor_2,28.7385833333,60.0832222222,101321.76375
2016-07-01 17:00:00,sensor_3,29.0874166667,58.7654722222,101243.609694
2016-07-01 17:00:00,sensor_4,26.3559722222,68.5633055556,101187.804694
2016-07-01 18:00:00,sensor_0,30.5771111111,71.8825,101092.71175
2016-07-01 18:00:00,sensor_2,27.9443333333,67.5058333333,101384.308694
2016-07-01 18:00:00,sensor_3,27.9024166667,69.1724722222,101309.566806
2016-07-01 18:00:00,sensor_4,27.4205,69.1696666667,101251.902472
2016-07-01 19:00:00,sensor_0,30.4656388889,71.1543333333,101080.221722
2016-07-01 19:00:00,sensor_2,28.5709444444,63.7363611111,101373.444972
2016-07-01 19:00:00,sensor_3,63.2351666667,76.0130555556,73184.3526667
2016-07-01 19:00:00,sensor_4,27.8844722222,66.6491666667,101237.643111
2016-07-01 20:00:00,sensor_0,29.604,76.0148888889,101106.012667
2016-07-01 20:00:00,sensor_2,26.6791666667,73.1903333333,101340.995972
2016-07-01 20:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-01 20:00:00,sensor_4,25.5317777778,79.6848611111,101207.895167
2016-07-01 21:00:00,sensor_0,28.6379722222,74.7801666667,101120.462611
2016-07-01 21:00:00,sensor_2,26.0917222222,72.7249722222,101380.451889
2016-07-01 21:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-01 21:00:00,sensor_4,25.51575,77.4661944444,101246.140861
2016-07-01 22:00:00,sensor_0,26.818,71.4989166667,101167.421694
2016-07-01 22:00:00,sensor_2,25.3899444444,70.0758611111,101406.999194
2016-07-01 22:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-01 22:00:00,sensor_4,24.6576944444,75.4045,101274.390722
2016-07-01 23:00:00,sensor_0,24.8870555556,68.0686944444,101260.120611
2016-07-01 23:00:00,sensor_2,25.7396111111,71.5405,101349.312667
2016-07-01 23:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-01 23:00:00,sensor_4,25.7789444444,73.1001388889,101217.468417
2016-07-02 00:00:00,sensor_0,26.2142777778,63.5998055556,101362.64025
2016-07-02 00:00:00,sensor_2,25.7950555556,73.9446944444,101322.655222
2016-07-02 00:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 00:00:00,sensor_4,25.9339444444,74.8703333333,101190.139167
2016-07-02 01:00:00,sensor_0,30.7448055556,48.9603055556,101449.331611
2016-07-02 01:00:00,sensor_2,25.6136111111,75.2065555556,101336.502833
2016-07-02 01:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 01:00:00,sensor_4,25.4006388889,77.1376111111,101205.142333
2016-07-02 02:00:00,sensor_0,33.4421111111,42.5615,101500.941778
2016-07-02 02:00:00,sensor_2,25.5415833333,75.6535,101351.940361
2016-07-02 02:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 02:00:00,sensor_4,24.2361111111,83.3986111111,101220.390944
2016-07-02 03:00:00,sensor_0,33.6374722222,40.9059166667,101501.059417
2016-07-02 03:00:00,sensor_2,24.8855555556,71.4586944444,101374.654444
2016-07-02 03:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 03:00:00,sensor_4,23.6627222222,77.9757777778,101245.089306
2016-07-02 04:00:00,sensor_0,35.4396111111,33.9470555556,101498.551056
2016-07-02 04:00:00,sensor_2,23.7541944444,64.4836666667,101436.901222
2016-07-02 04:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 04:00:00,sensor_4,22.3329166667,70.9793055556,101299.171667
2016-07-02 05:00:00,sensor_0,33.9955555556,34.3588333333,101508.324528
2016-07-02 05:00:00,sensor_2,22.6135277778,63.0578888889,101535.845722
2016-07-02 05:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 05:00:00,sensor_4,21.1124444444,69.3268055556,101399.250361
2016-07-02 06:00:00,sensor_0,34.7354444444,32.2773055556,101527.664278
2016-07-02 06:00:00,sensor_2,23.1537777778,61.7058611111,101637.033917
2016-07-02 06:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 06:00:00,sensor_4,21.1328611111,69.3730555556,101506.236667
2016-07-02 07:00:00,sensor_0,35.0788611111,30.8331111111,101538.395694
2016-07-02 07:00:00,sensor_2,28.6676111111,45.6321388889,101709.052861
2016-07-02 07:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 07:00:00,sensor_4,21.6731666667,66.24,101584.919167
2016-07-02 08:00:00,sensor_0,34.3137777778,31.1665555556,101513.379528
2016-07-02 08:00:00,sensor_2,28.2734722222,45.4806944444,101743.759556
2016-07-02 08:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-02 08:00:00,sensor_4,22.4291111111,62.4642777778,101622.325056
